id,title,artists,pp_artist,k16_cluster
1KsfhDZbBY2JjTHLmYhkK1,Other Shit,['Playboi Carti'],Playboi Carti,11
2TdZdeKIDMqi1B3139W4Wb,Half & Half,['Playboi Carti'],Playboi Carti,11
7HsvTUJcXRQVK6QuALkAvW,Top (feat. Pi'erre Bourne),['Playboi Carti'],Playboi Carti,0
7AtBtwrKhz94hYXgGYyG58,Middle Of The Summer (feat. Red Coldhearted),"['Playboi Carti', 'Red Coldhearted']",Playboi Carti / Red Coldhearted,11
5pHJv0bgNsT9nPoK2BjNBn,No Time (feat. Gunna),"['Playboi Carti', 'Gunna']",Playboi Carti / Gunna,3
1oNcc2isuz7d3hc1fMoHqj,Mileage (feat. Chief Keef),"['Playboi Carti', 'Chief Keef']",Playboi Carti / Chief Keef,0
424qpX6swdUdhLq95cecNu,Pull Up,['Playboi Carti'],Playboi Carti,11
5wPyd3IQAZft1vmxoIqGrU,Home (KOD),['Playboi Carti'],Playboi Carti,11
475jSz0H6U3duJyNiDS0tT,Right Now (feat. Pi'erre Bourne),"['Playboi Carti', 'Pi’erre Bourne']",Playboi Carti / Pi’erre Bourne,3
0syXbGoFZbTMXm8hGCEvW0,Old Money,['Playboi Carti'],Playboi Carti,11
1JgkiUg9mSXSwcb5Gbi4Ur,Lean 4 Real (feat. Skepta),"['Playboi Carti', 'Skepta']",Playboi Carti / Skepta,5
5UusfWUMMLEXLMc1ViNZoe,@ MEH,['Playboi Carti'],Playboi Carti,2
3oHiR89Y8gn6xt3YGAAzFj,NASTY (feat. Ashanti & Megan Thee Stallion),"['DaBaby', 'Ashanti', 'Megan Thee Stallion']",DaBaby / Ashanti / Megan Thee Stallion,6
2ulB68v8LGCfQMk0giZZ5S,AMAZING GRACE,['DaBaby'],DaBaby,0
5rFGVn8fCFjnRwCebW0XbS,DROP (feat. A Boogie wit da Hoodie & London On Da Track),"['DaBaby', 'A Boogie Wit da Hoodie', 'London On Da Track']",DaBaby / A Boogie Wit da Hoodie / London On Da Track,2
0oT9ElXYSxvnOOagP9efDq,JUMP (feat. YoungBoy Never Broke Again),"['DaBaby', 'YoungBoy Never Broke Again']",DaBaby / YoungBoy Never Broke Again,11
5gNOINI5dXZVom2b36LMOd,PICK UP (feat. Quavo),"['DaBaby', 'Quavo']",DaBaby / Quavo,11
57crda5Lx9OVaYCzb4Wrnd,CAN'T STOP,['DaBaby'],DaBaby,11
3QSLoxRguKgK0knOG7EGyn,TALK ABOUT IT,['DaBaby'],DaBaby,11
0jWm0VyD8p3MrSInczpows,BLAME IT ON BABY,['DaBaby'],DaBaby,11
19eeh4pgEGHdSTc26U1y89,CHAMPION,['DaBaby'],DaBaby,11
16oi4OiKmkO51l60F5R9kR,LIGHTSKIN SH*T (feat. Future & jetsonmade),"['DaBaby', 'Future', 'jetsonmade']",DaBaby / Future / jetsonmade,11
6ChpgWt7s2ksM1Y3l0D9sk,SAD SH*T,['DaBaby'],DaBaby,11
2ca5xMtPpmULDE6aG3VuEn,Tempo,['Smino'],Smino,11
4ugUxONjaw667etXxQUPR3,What I Like (feat. Rich The Kid & Tyga),"['Famous Dex', 'Rich The Kid', 'Tyga']",Famous Dex / Rich The Kid / Tyga,11
1BLN9llNdfQ85KFqn3XFle,I'M DA SH*T,"[""Smoove'L""]",Smoove'L,11
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],"['YNW Melly', 'Juice WRLD']",YNW Melly / Juice WRLD,3
7sMu0DXeCVYwTivw9kBl99,DND,['Polo G'],Polo G,11
2BuJrxYKhYky20dQqTlobO,skeletons,['keshi'],keshi,7
2Q3QRjA8MjzqpFaIkFludb,right here,['keshi'],keshi,4
0zwqkO1MdFPigFIESwdJ5s,alright,['keshi'],keshi,7
6PrlKjbH3bN5AebvF1QTCc,Merry Happy,['Kate Nash'],Kate Nash,2
6xZ4Q2k2ompmDppyeESIY8,Level of Concern,['Twenty One Pilots'],Twenty One Pilots,2
2K0r5GD5zYlEMx2M7ZMcqG,Better Days,['OneRepublic'],OneRepublic,5
4hsRIEoAs7xbfGlx0o0NbU,He Said She Said,['Michael Carreon'],Michael Carreon,7
755gQFe8AygwKePVjrMDoj,The Simple Things,['Michael Carreon'],Michael Carreon,7
7kQkmyoHCEqwe7QwDbkSXM,Let's Fall in Love for the Night,['FINNEAS'],FINNEAS,7
4c9XeriflNi8qMuOXWVxW2,Through to You,['Glades'],Glades,7
4dIPtEnmudhZPD8MsAtzSK,Two Punks In Love,['bülow'],bülow,4
76ShHEYjKtTYpumD6mISNl,Sweet Little Lies,['bülow'],bülow,0
32ypPhtgTaETvFn3ZIHXTW,Fade Away,"['The Kid LAROI', 'Lil Tjay']",The Kid LAROI / Lil Tjay,11
0wa6QQYA9Y64ORUXRlvj73,Saturday,['nafla'],nafla,11
5UkZg4i3PYUIVpfuGtOZCQ,Cholo Love - Superscary Mix,['Scarypoolparty'],Scarypoolparty,0
415YnURdXwND7z2GiVxtZm,Out Loud - Remastered,['Scarypoolparty'],Scarypoolparty,7
1BzKS4LnJQdRotvaaP7gRB,Snowman (with Dirty Heads),"['Tropidelic', 'Dirty Heads']",Tropidelic / Dirty Heads,6
08iZ1xoqxBCzoZJjXdZKKa,LEMONS (feat. kennedi),"['Shawn Wasabi', 'kennedi']",Shawn Wasabi / kennedi,2
3OK52dvnD05ON8a2MONziE,Out Of Love (feat. Internet Money),"['Lil Tecca', 'Internet Money']",Lil Tecca / Internet Money,2
3H2XRBhgSShmlFL7xYTIkC,Psycho! (Remix) (feat. Trippie Redd),"['MASN', 'Trippie Redd']",MASN / Trippie Redd,6
29ps0vZuCiqdaCqeKQ1fRT,Last Of The Street Survivors,['Lynyrd Skynyrd'],Lynyrd Skynyrd,4
1ZtYQ0Xa0FceWOEYOjshui,The Difference - Extended,"['Flume', 'Toro y Moi']",Flume / Toro y Moi,4
4teyk2rWXYKPP2pLvHmT0k,the other girl (with Halsey) [the other mix],"['Halsey', 'Kelsea Ballerini']",Halsey / Kelsea Ballerini,2
5yrqY5yKBuBjIS4luMlgCx,Fidget,['Lil Skies'],Lil Skies,2
4oCZbPUmmdue9qbOfoXxNQ,Luv Lyve,"['Ay Wing', 'Mark Battles', 'Shuko']",Ay Wing / Mark Battles / Shuko,11
2mHNYUVGGsR5sbMUvwm1hq,Outside,"['Dumbfoundead', 'SATICA']",Dumbfoundead / SATICA,2
6zW8vtUkHvo6PfpYhh3T53,WHOLE WORLD (feat. Maxo),"['Earl Sweatshirt', 'Maxo']",Earl Sweatshirt / Maxo,11
0ImMrxm8aEdDsNJlund9O0,VANS UNTIED,['lil aaron'],lil aaron,4
5dOxHHMOFAbG3VH23t0xNm,Righteous,['Juice WRLD'],Juice WRLD,5
3LTia87M8lD9FTiseeWGNq,Deleter - ayokay Remix,"['Grouplove', 'ayokay']",Grouplove / ayokay,4
1yoTY3E5iX2qaCSlJkgch9,Tonight,['Scarypoolparty'],Scarypoolparty,6
1j2l6jMz85PaXuDiF08Vcv,Bird Shit,['Trippie Redd'],Trippie Redd,0
4F8wogXmIgCXEsi1FK0gH4,HEART ATTACK (feat. lau.ra),"['BRONSON', 'ODESZA', 'Golden Features', 'lau.ra']",BRONSON / ODESZA / Golden Features / lau.ra,3
3dfpZwSuosIuFqksY0F6gT,"Sofia the First Main Title Theme - From ""Sofia the First""","['Cast - Sofia the First', 'Sofia']",Cast - Sofia the First / Sofia,0
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),"['Ariana Grande', 'Justin Bieber']",Ariana Grande / Justin Bieber,1
0rrV1T0VMQKfKKCWlKMcyI,Cutie,['ilyTOMMY'],ilyTOMMY,11
4TBtGrMgUYH7D5Tf5HLvyz,Let's Do It Again,['J Boog'],J Boog,2
09UeSB8eRi7Pysvgoo62oB,All Night Long,['Mary Jane Girls'],Mary Jane Girls,11
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,"['David Guetta', 'Brooks', 'Loote']",David Guetta / Brooks / Loote,3
4IOYk6epkzXT38U4ShauZ6,Kolors,"['monte booker', 'Smino']",monte booker / Smino,2
6NV8bM1StHDcWMoTVWix1J,She Was Mine (feat. Jesse Barrera),"['AJ Rafael', 'Jesse Barrera']",AJ Rafael / Jesse Barrera,7
2in49Lm81iOmW45pxg9OgK,My Time,['Baby Plug'],Baby Plug,0
3kBPnItITm3Od2IVhuJPxf,Marble Machine,['Wintergatan'],Wintergatan,15
1OBb2wZMXKNmtdyyejLIyL,Uh-Oh,['(G)I-DLE'],(G)I-DLE,2
4IOmpWHND1FVjT7EFeZhLp,Beautiful Nightmare,['Lil Tracy'],Lil Tracy,5
0PdpNiKJipveL3m4yxwRbh,Once in a Lifetime,['Flo Rida'],Flo Rida,5
3ZwDD6EmFh8mfigsKGjwqU,Mind on My Money,['Flo Rida'],Flo Rida,3
4Z1Gs74P3P3E2OOIPB9IvJ,R.O.O.T.S.,['Flo Rida'],Flo Rida,5
3wkGvKJrflcCjsg6AuniE0,Finally Here,['Flo Rida'],Flo Rida,5
4yC13Abhvi0g7cbifn2q0J,Come with Me,['Flo Rida'],Flo Rida,6
5fuIfc73negWUuLikBIQTR,Sweet Spot (feat. Jennifer Lopez),"['Flo Rida', 'Jennifer Lopez']",Flo Rida / Jennifer Lopez,3
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,['Flo Rida'],Flo Rida,2
3p6aRY0ePa28UM85z9X8iS,Good Intentions (Intro),['NAV'],NAV,2
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",THE SCOTTS / Travis Scott / Kid Cudi,3
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),"['Marshmello', 'Halsey']",Marshmello / Halsey,5
5j2u67znGFToh4e2VzrnwQ,THE DAY,['PornoGraffitti'],PornoGraffitti,3
41tYgm5VUu1awE3Cp36LIm,"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"")",['Akano'],Akano,6
3cZwlMEtYsc2c3d6ABFyOz,シンクロニシティ,['Nogizaka46'],Nogizaka46,0
5maE17ID3OETdx4zRMyAnA,バレッタ,['Nogizaka46'],Nogizaka46,3
3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"['Tyler, The Creator']","Tyler, The Creator",1
5OaOIkbrhO6tnUgM4fjDgi,Dearly Beloved (Kingdom Hearts Remix),['Leg Day'],Leg Day,13
4qIBAU8vTGbr4Uz1cPtJky,Dearly Beloved,['TPR'],TPR,10
2QpxW5VrUGE1FcUlbU7p62,Sunrise,['Kenny Elrod'],Kenny Elrod,6
56H3K8a3gbWeX0cg4GjSzC,Trapped in My Mind,['Adam Oh'],Adam Oh,4
7JOHU4KrdgzywwFGl6Alla,That's Not Me,['The Black Skirts'],The Black Skirts,10
6TdKOLXmUFeWnrFdc3jGPE,Stand Still,['The Black Skirts'],The Black Skirts,0
19Hg1UCZaCdpHB37L7x63X,EVERYTHING,['The Black Skirts'],The Black Skirts,13
7xhy5fAUMHuX5fJ3R8OR1N,Fadeaway,"['Jvcki Wai', 'Coogie', 'Paloalto', 'The Quiett', 'Bassagong']",Jvcki Wai / Coogie / Paloalto / The Quiett / Bassagong,11
3nQQotHU6YtE0Z4kiMNoW8,Geek'd (feat. Lil Baby),"['Bhad Bhabie', 'Lil Baby']",Bhad Bhabie / Lil Baby,11
4rwpVWlpLxHoKlOwqdlzyu,Stockholm,"['Silent Boy', 'Sace']",Silent Boy / Sace,7
7n0lXKEOaFxrAU0R93fIQh,Do The Most,['Tory Lanez'],Tory Lanez,4
1nq3DVmmYHGmO0NrAJdvnl,Trap House (feat. Shoreline Mafia),"['03 Greedo', 'Shoreline Mafia']",03 Greedo / Shoreline Mafia,3
0elCmyfISzkP5tAYTVuYjS,August,['Flipturn'],Flipturn,4
4LkEHc33eXcXFQNwxruw7W,ARGENTINA,['Gunna'],Gunna,0
3IaxObCWKEaGtIT78GsEpP,GIMMICK,['Gunna'],Gunna,0
0JZUiKHoEDpsLvXfeqbZxV,MOTW,['Gunna'],Gunna,2
7qaoXmlsSrndaQeDRPpOeW,FEIGNING,['Gunna'],Gunna,2
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),"['Gunna', 'Young Thug']",Gunna / Young Thug,5
3SGgeDQ3cAuNSFb03PjXtv,ADDYS (feat. Nechie),"['Gunna', 'Nechie']",Gunna / Nechie,11
4jMPZl0GrSFgbogJ0C6sNG,SKYBOX,['Gunna'],Gunna,0
02mYw61RoS1vXvkD9Q5dpN,BLINDFOLD (feat. Lil Baby),"['Gunna', 'Lil Baby']",Gunna / Lil Baby,0
0y7Ao3CVJsyKFmqdjutiIF,WUNNA,['Gunna'],Gunna,11
2UrPiYObE8itBR1U44Zu3A,ROCKSTAR BIKERS & CHAINS,['Gunna'],Gunna,11
4loM16743hROPC6uIJG6wM,MET GALA,['Gunna'],Gunna,11
2f8y4CuG57UJEmkG3ujd0D,NASTY GIRL / ON CAMERA,['Gunna'],Gunna,11
0X6FcOUpLvpgRRCZNu9uYN,FAR (feat. Young Thug),"['Gunna', 'Young Thug']",Gunna / Young Thug,11
03o9Cj2S5T56GeV9SeZNt0,DO BETTER,['Gunna'],Gunna,2
7absBydFPWOevc81uVmFRv,DON'T PLAY AROUND,['Gunna'],Gunna,11
4YhJ3a6kBPGJWX4Ek77sDd,TOP FLOOR (feat. Travis Scott),"['Gunna', 'Travis Scott']",Gunna / Travis Scott,2
5LHHKZOwV8XW4LJP2C64mw,COOLER THAN A BITCH (feat. Roddy Ricch),"['Gunna', 'Roddy Ricch']",Gunna / Roddy Ricch,2
3CPekxLofiPyJFmEgGAgqC,Shiny Collarbone,['The 1975'],The 1975,5
6U29ufMcZrqX0vLVyLTPlA,Having No Head,['The 1975'],The 1975,13
3eeU7oRuEUbFHMrsJ8rvpk,What Should I Say,['The 1975'],The 1975,5
0dGyrOsSR0TOAxY4UBojmV,Guys,['The 1975'],The 1975,4
1qlyZ5QAPK7WEtIukfMoNM,Don’t Worry,['The 1975'],The 1975,9
2q3s94g1UFU90IinOiFmDQ,Playing On My Mind,['The 1975'],The 1975,7
1C5utO1I8FoSIn6g1R5DAZ,If You’re Too Shy (Let Me Know),['The 1975'],The 1975,5
7DmTaJoM7L020qm3egqNsM,Tonight (I Wish I Was Your Boy),['The 1975'],The 1975,4
2M4iGyQTIJISEioeVz43vy,Nothing Revealed / Everything Denied,['The 1975'],The 1975,4
6SrvijeageGUiFu9iCDdmM,Me & You Together Song,['The 1975'],The 1975,5
2ymCaPd4ojF9H8hzIz2NJd,Roadkill,['The 1975'],The 1975,6
6zjBevD0Y6eCbOXaqQ79Xj,Jesus Christ 2005 God Bless America,['The 1975'],The 1975,7
1VP6X2WDJuBGvIZkTKFhF5,Then Because She Goes,['The 1975'],The 1975,5
3wFPsw1WQJevCFoKpoLyTF,The Birthday Party,['The 1975'],The 1975,5
3ERlkLtr5K5C7VUqlDcNSR,People,['The 1975'],The 1975,14
7Kohy4v3KLWfUXlv9N3feB,Neon,['John Mayer'],John Mayer,2
0WKmVAD4VWk5EdTyCFILi4,Needs,['Verzache'],Verzache,2
1JqcZQCnxjDOfZZwQidb1H,Broke,['Samm Henshaw'],Samm Henshaw,11
2pdBFM59xky80q0qWjh7cG,Till The Morning (Lil Yachty feat. Young Thug & Lil Durk),"['Lil Yachty', 'Young Thug', 'Lil Durk']",Lil Yachty / Young Thug / Lil Durk,6
0LEFmgIj8ABU7CelzGh5Bs,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),"['Lil Yachty', 'DaBaby', 'Drake']",Lil Yachty / DaBaby / Drake,0
2nqwxfarxMCONwmfHIwMBz,Black Jesus,['Lil Yachty'],Lil Yachty,11
3rAyQ7qZIPYh53V2YarkUq,From Down Bad,['Lil Yachty'],Lil Yachty,2
0U4bETGvA2xw24gyTloxIJ,Demon Time (Lil Yachty feat. Draft Day),"['Lil Yachty', 'Draft Day']",Lil Yachty / Draft Day,0
0gO3E51A3fqp0ypJ26QbVP,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)","['Lil Yachty', 'Tierra Whack', 'A$AP Rocky', 'Tyler, The Creator']","Lil Yachty / Tierra Whack / A$AP Rocky / Tyler, The Creator",11
6P044Uja1fjxwqXOTT2QO4,My City,"['Lil Tjay', 'J.I the Prince of N.Y']",Lil Tjay / J.I the Prince of N.Y,3
6meV346iL8RnWIYM7DGikJ,Round & Round - Pilton Remix,"['The Spacies', 'pilton']",The Spacies / pilton,5
5JAYDuLRkODlVt6dgoalKk,Tell Me U Luv Me (with Trippie Redd),"['Juice WRLD', 'Trippie Redd']",Juice WRLD / Trippie Redd,14
54JD6jMGpa3tLAgkSYdLwf,The Way,"['Trippie Redd', 'Russ']",Trippie Redd / Russ,2
1Ia95g66IhlAJ3qVI4qI8W,Slow,['SHY Martin'],SHY Martin,7
2CNDmxxFLmuD3qyiJgJz67,Feels Right (feat. RUNN),"['Crystal Skies', 'RUNN']",Crystal Skies / RUNN,3
5oMLOe7ams9wPzBiQLt6Na,Fix You,"['Danny Olson', 'Jadelyn']",Danny Olson / Jadelyn,5
5eH0e7g26zWBwpGNeK3Gb0,Say to You,['Ali Gatie'],Ali Gatie,5
3JsydWaf2Ev4ehaLUjj3SY,Confident,"['Justin Bieber', 'Chance the Rapper']",Justin Bieber / Chance the Rapper,2
4trx1lgbQ9FtrI5V9Y8C5Y,I Wish (feat. T.I.),"['Cher Lloyd', 'T.I.']",Cher Lloyd / T.I.,14
1WINLcGPEw9jDs2z0zLKIU,Neon Lights,['Demi Lovato'],Demi Lovato,6
4iWKQu7GcqRl1aVll2PD20,Only A Fool (with Pink Sweat$),"['Galantis', 'Ship Wrek', 'Pink Sweat$']",Galantis / Ship Wrek / Pink Sweat$,2
2q0nvnoM52HGglPqzRxD5P,MAZEL TOV,"['IDK', 'A$AP Ferg']",IDK / A$AP Ferg,0
62Kg06fVNyVyze4OrduwLx,Hustle & Flow,['ZaeHD & CEO'],ZaeHD & CEO,11
18gNzobZV5YD8BhL8o3BTi,Cheryl,['Yung Gravy'],Yung Gravy,11
7uBaKZZVK0OZ6cqFGpGRXI,Don’t Need Love (with GRACEY),"['220 KID', 'GRACEY']",220 KID / GRACEY,2
3H3r2nKWa3Yk5gt8xgmsEt,This City,['Sam Fischer'],Sam Fischer,7
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),"['Surf Mesa', 'Emilee']",Surf Mesa / Emilee,3
3H7ihDc1dqLriiWXwsc2po,Breaking Me,"['Topic', 'A7S']",Topic / A7S,2
3mkz6eI4Sram8UhO3teU76,ANGELS & DEMONS,['jxdn'],jxdn,14
49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,"['Lennon Stella', 'Charlie Puth']",Lennon Stella / Charlie Puth,2
68UU9oaQtMDnh6PRlW842H,I Like Him,['Princess Nokia'],Princess Nokia,6
6pRlNmiZ15mI0D0Y9VBjDe,Who's That What's That,['Niko B'],Niko B,11
3k0LQivRnB690bkznEXI1E,Old Streets,['2KBABY'],2KBABY,11
1nrsFfACPG4Hnw5AuOpCND,Smack a Bitch,['Rico Nasty'],Rico Nasty,4
4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,"['PARTYNEXTDOOR', 'Rihanna']",PARTYNEXTDOOR / Rihanna,4
7a53HqqArd4b9NF4XAmlbI,Kings & Queens,['Ava Max'],Ava Max,3
5aYWnrsYvJk8NT7PmUcxVN,Flowers (feat. Jaykae and MALIKA),"['Nathan Dawe', 'Jaykae', 'Malika']",Nathan Dawe / Jaykae / Malika,3
1vMGIZbIkpaLSagdF2ygcV,Music Sounds Better with You,['NEIL FRANCES'],NEIL FRANCES,2
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,['StaySolidRocky'],StaySolidRocky,2
4DpNNXFMMxQEKl7r0ykkWA,Play Date,['Melanie Martinez'],Melanie Martinez,6
00s8dO3RWrFkBqC9JIy6ag,Right Back Where We Started From,['Maxine Nightingale'],Maxine Nightingale,0
5tKLqJSGkMJMhV63oJPkpz,380 (feat. Shabazz PBG),"['YungManny', 'Shabazz PBG']",YungManny / Shabazz PBG,3
0dTUyCaX5jNX4DTkY0WYvJ,Blessings In Disguise,['YungManny'],YungManny,2
4vvfsuIxBdJx6rUOxu3wr8,Ksubi,['YungManny'],YungManny,2
5mPkf5nUxH19HHgbCwdbDm,Imani,['YungManny'],YungManny,2
3Wb43cnmmczvv9q052xfPZ,XD,['YungManny'],YungManny,11
3ZTAHJ3jjx7ywh8aqG9rPW,The Road,['YungManny'],YungManny,0
1jPvFJclFC1KssFGFA0ruN,Margiela,['YungManny'],YungManny,11
18Gcl5bxdd8bpBhWOj1rCR,HAHA,['Lil Darkie'],Lil Darkie,11
2U43OETVwb8oyB7DYqK6ox,Cold,['Flipturn'],Flipturn,5
2BIfG6wL1t5wk1KixoK2BV,Chicago,['Flipturn'],Flipturn,0
5WiShbQYrJnoG7mD961IKY,On Sight,"['Free Nationals', 'JID', 'Kadhja Bonet', 'MIKNNA']",Free Nationals / JID / Kadhja Bonet / MIKNNA,14
4TPIlwr75ggAbLxLOiPvsL,Harvester of Sorrow - December 1987 / Writing In Progress,['Metallica'],Metallica,15
6eDUYhfL8b51BnYVvqTmBj,I Need a New Beginning,['Ruiji'],Ruiji,15
7pcTLUekZJQnzDOUDuExVJ,打上花火,"['Daoko', 'Kenshi Yonezu']",Daoko / Kenshi Yonezu,5
7I2XiD0oUxwwcTemm2ftFG,Cap Guns,['G Herbo'],G Herbo,2
64YAQSR4jfmtHeJudcQix2,"Go Dumb (feat. blackbear, The Kid LAROI and Bankrol Hayden)","['Y2K', 'The Kid LAROI', 'blackbear', 'Bankrol Hayden']",Y2K / The Kid LAROI / blackbear / Bankrol Hayden,6
6J2LdBN97cDWn0MLxYh9HB,July,['Noah Cyrus'],Noah Cyrus,7
7CTWqCb7LpbwCYawPGg9MZ,Join Us for a Bite,"['JT Music', 'Andrea Storm Kaden']",JT Music / Andrea Storm Kaden,5
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),"['Jawsh 685', 'Jason Derulo']",Jawsh 685 / Jason Derulo,2
2E9Ox6JbcKtRhDJ5cC2QeV,Rich Bitch,['Bankrol Hayden'],Bankrol Hayden,2
2t7D3y0jvYjR8IP9Bosyew,GO (feat. Juice WRLD),"['The Kid LAROI', 'Juice WRLD']",The Kid LAROI / Juice WRLD,5
7yyJF1BYBaCifNmO1RGhv7,i'll die anyway.,['girl in red'],girl in red,13
1M4Ud66z18wuIq3oOxqVHa,bad idea!,['girl in red'],girl in red,4
2zPcVDSpYNVKQ5c7jR7MXj,summer depression,['girl in red'],girl in red,7
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,['girl in red'],girl in red,4
0Fp8p7gziZUD6I0SZwQbGm,Buck 'em Down - Da Beatminerz Mix,['Black Moon'],Black Moon,6
0jk6J6B9ivegJc7dTg10Mp,Let Me Down,['Oliver Tree'],Oliver Tree,4
1BybndP1YgPEIk6WUnL6kT,Reckless,['Arin Ray'],Arin Ray,2
3EE00p7Slt5bWFr2cSQgrs,Another One of Those Days,['Cavetown'],Cavetown,3
3OYSWIgKXiwjutuQ4NEk1b,wtf,['boy pablo'],boy pablo,6
5uIRujGRZv5t4fGKkUTv4n,Feeling Lonely,['boy pablo'],boy pablo,2
2rVAtdA3LWr18RAVGXZNkw,hey girl,['boy pablo'],boy pablo,6
2xCGBWfzTe8l2kvHpgvB6M,prom dress,['mxmtoon'],mxmtoon,6
77G0k1La0c5Dw8bAFANcyp,Sports,['Beach Bunny'],Beach Bunny,4
6MpCaSIOfqBqbMED4kXgNY,Prom Queen,['Beach Bunny'],Beach Bunny,4
4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me,['ABBA'],ABBA,2
4MIPpjKWw1lLVwS6tLhis1,I Love Music,['Ahmad Jamal Trio'],Ahmad Jamal Trio,10
2qV5Ce0sMlFsrseRO5CTMU,Rose Blood,['Mazzy Star'],Mazzy Star,1
0LlGDYQ46ZIBuYbuYhQNoY,Wopbabalubop,['Funkdoobiest'],Funkdoobiest,11
1G7KP4vOGAjUDklhT06MOq,Buck Em Down - Remix,['Black Moon'],Black Moon,11
7hZoTr4ffMGqm9opMiGmBp,ONCE UPON A TIME (FREESTYLE),"['IDK', 'Denzel Curry']",IDK / Denzel Curry,11
1yds9NrHGnEM333rpGS5OB,Mo' Money,"['Concept Collective', 'Quazi', 'Tre Savels', 'Fali']",Concept Collective / Quazi / Tre Savels / Fali,6
1ZW5Hn3ik1wL0qKawbMwoy,pls don't leave,['EDDISON'],EDDISON,0
2RZWa69dRK8CQPYlzjCg97,War Outside,['DrownMili'],DrownMili,11
2LtcQvCo1gFwEcCXDHjdYv,Fortress,['Pinback'],Pinback,6
7qFdglOqFeC9FAPe6yefUd,Daewon Summer,['Joseph Minadeo'],Joseph Minadeo,13
5dUMh0ugelpKfoFp3qChuK,Hit the Road Jack,['Ray Charles'],Ray Charles,2
3DaSurzbFuzWE45tQm1TO5,When You Know,['Neck Deep'],Neck Deep,5
1AQtWYUKvPw5wYThfi5Uyo,Baby,"['monte booker', 'Raven Lenae']",monte booker / Raven Lenae,11
6efkcs2aUBMFKxl0cl2JWQ,Wild Irish Roses,['Smino'],Smino,11
3X6YJcqTinaNraRvojF62K,Z4L (with Bari & Jay2),"['Smino', 'Bari', 'Jay2']",Smino / Bari / Jay2,11
2iW6Hb6kfrz2K7EhPibFiq,33,['Polo G'],Polo G,11
2iP3unJbxZvRuqyrS0ocZy,Heartless (feat. Mustard),"['Polo G', 'Mustard']",Polo G / Mustard,6
192RjH0gN6en7nE6ElN96T,Wishing For A Hero (feat. BJ The Chicago Kid),"['Polo G', 'BJ The Chicago Kid']",Polo G / BJ The Chicago Kid,9
4SIB2yxKoFOrbkjA4zfQbB,Beautiful Pain (Losin My Mind),['Polo G'],Polo G,11
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,['Polo G'],Polo G,11
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),"['Polo G', 'Juice WRLD']",Polo G / Juice WRLD,2
65jw6GhwQW3Db55PxlPEpS,Be Something,"['Polo G', 'Lil Baby']",Polo G / Lil Baby,11
1oOEkBNp4zWnkD7nWjJdog,Snow On Tha Bluff,['J. Cole'],J. Cole,7
6mtjo5kIHKlboGE84lf1FJ,Need It,"['Migos', 'YoungBoy Never Broke Again']",Migos / YoungBoy Never Broke Again,2
6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),"['Lil Durk', 'Lil Baby', 'Polo G']",Lil Durk / Lil Baby / Polo G,11
2vhwfg6YqfWJNNsx7m9oWX,BYGPW (Colors),['Wale'],Wale,2
4Zjdzxx0dsavsr7Ehr8fGE,Prospect (ft. Lil Baby),"['iann dior', 'Lil Baby']",iann dior / Lil Baby,0
3JKgcAa7r07ocVWcV8bS0H,21,['Polo G'],Polo G,11
38844QuZDlnt44uHPrSA3S,Oh Okay (feat. Young Thug & Lil Baby),"['Gunna', 'Young Thug', 'Lil Baby']",Gunna / Young Thug / Lil Baby,11
7D0RhFcb3CrfPuTJ0obrod,Sparks,['Coldplay'],Coldplay,1
0cJFobGkaiupCsOfE2eBZ1,Red Flag,['Billy Talent'],Billy Talent,0
49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,['Modjo'],Modjo,6
7u1es8J70XtwkKXWBDXsyZ,Youuu,['COIN'],COIN,5
56JcHvg7W4cCs6fQEOz2gW,I'd Rather Sleep,['Kero Kero Bonito'],Kero Kero Bonito,6
