id,title,artists,pp_artist,k16_cluster
3IE7CEMrk1uoqdb20dhMOO,Soldier of Fortune,['Whitesnake'],Whitesnake,7
0FEZEfp1BS5GmKsSXNj0MV,Stay,['MajorVoice'],MajorVoice,3
460Xalorn89L6XnOkkIHDB,Promises Under the Rain,"['Beto Vazquez Infinity', 'Sabine Edelsbacher', 'Jörg Michael', 'Candice Night', 'Tarja']",Beto Vazquez Infinity / Sabine Edelsbacher / Jörg Michael / Candice Night / Tarja,3
7wckoMEtk10Jt9EhlyqPOY,Diamonds In The Rough,['NINA'],NINA,7
0R797G9o4tkDfRZj6KMnHS,On The Turning Away - 2011 Remastered Version,['Pink Floyd'],Pink Floyd,7
1WiePnsn0lNmfFdZFU2THI,I Will Never Die,['Delta Rae'],Delta Rae,6
3mN8uh77sF9cWf6gZerKjo,Fairytale of New York,['Rebekka Bakken'],Rebekka Bakken,7
3uVcaIxv8HK6oJ3gc8TJLO,Just Because I Love You - Black Version,['Mono Inc.'],Mono Inc.,3
1WzRp3OXvqwgZFqxSwbRw4,Are You the One?,"['Timo Tolkki', 'Sharon Den Adel']",Timo Tolkki / Sharon Den Adel,5
24PFdFD1emLT95sW7bNmXV,Hit Song,['Peter Murphy'],Peter Murphy,5
30q9tmV1f3vHli0MhHtZR9,"Tomorrow, Wendy",['Concrete Blonde'],Concrete Blonde,4
1ryN1lUyInxWIqAp0VoqLz,Everybody Knows,['Concrete Blonde'],Concrete Blonde,5
4PINSJIlBWsnVeveicq1S8,I'll Be Your Mirror,"['The Velvet Underground', 'Nico']",The Velvet Underground / Nico,7
6eWsgrQLZhLqy5VfGB9iFs,Gold - Thomas Jack Radio Edit,['Gabriel Rios'],Gabriel Rios,5
6h9b1NTHhnqh6CmsvNkuXO,I Don't Wanna Dance,['Lady Linn'],Lady Linn,7
00CKqQSBhAr2gePvyIzk0P,Even Angels Cry,['Doro'],Doro,5
5yusRmeSKYqscpZntAwCbP,House of the Rising Sun,['Bto'],Bto,1
1A7cp7bEenm3bRijF0WbDb,Ride On,['Cruachan'],Cruachan,3
0BX8I3wKVVIo28MHePYB3f,They Don't Care About Us,"[""The Reggister's"", 'Shelly Sony']",The Reggister's / Shelly Sony,2
2ffLx3EWVpBteQQkgaekCB,Crash - The '95 Mix,['The Primitives'],The Primitives,4
5gLp3jc5a7GfS7sWNMQPbl,Life Hates You - Black Version,['Mono Inc.'],Mono Inc.,5
1T0MJ8Mo93UGUFFguo9xqR,Are We a Warrior,['Ijahman Levi'],Ijahman Levi,0
7atrMoP4U2kdmgERx6sWaQ,Time to Go,['Mono Inc.'],Mono Inc.,1
7qE2dnkeMbhlvBHUdJxdML,Teach Me to Love,['Mono Inc.'],Mono Inc.,1
7n5jbfcNThNjveCmXH6JN0,Potter's Field,['Mono Inc.'],Mono Inc.,3
1niinynn5sHc1WDQGVtS0E,Nemesis,['Mono Inc.'],Mono Inc.,7
7KAP3YxI2CTTR97nZiLCHd,If I Fail,['Mono Inc.'],Mono Inc.,5
7jFhPNTzV9BNMqn7eKozQB,A Better Way to Die,['Mono Inc.'],Mono Inc.,1
7AhUo6fESjKSzUfMdqAVYM,Study Butte,['Mono Inc.'],Mono Inc.,7
5aAfwNuKUeDuZd4wkUPlA2,Paradise,['Bruce Springsteen'],Bruce Springsteen,7
6jCA4rJ4caeRuyTxvf9UvA,Believe,['Savatage'],Savatage,5
60UFv7hfqYoT7Zk61k4lp6,Ride On,['Celtic Woman'],Celtic Woman,7
38bw7l15N831T7TZWMVrPA,Never Make Me Cry - 2015 Remaster,['Fleetwood Mac'],Fleetwood Mac,7
3pG9D3c68vx9gglZkfwNYZ,We're Not Gonna Take It,['Dee Snider'],Dee Snider,7
4QCGfqoCLZ3x9iMgtzUMD9,Dark Chest of Wonders,['Nightwish'],Nightwish,3
5jrFEzvX6sTwEouxQe00J4,The Misery,['Sonata Arctica'],Sonata Arctica,3
2AmGtOFvBOISnmXJ7BJpnP,End of the World - Remastered,['Blackfield'],Blackfield,1
224rpVLXgdrfEL0uf76ZNg,Makeup (feat. Caroline Harrison),"['Neelix', 'Caroline Harrison']",Neelix / Caroline Harrison,15
6YiFb2fu7droAEduOv6Ppq,Unconditionally,['Mono Inc.'],Mono Inc.,7
3r3KRYYOFjNGD4OJB5ddam,"While Your Lips Are Still Red - Theme from the Movie ""Lieksa!""",['Nightwish'],Nightwish,3
4GQKj2bVBb3Lnkpot2bWw9,Your Ghost,['Kristin Hersh'],Kristin Hersh,7
7jDRpHDCAXwvLl0v0LpwaK,Out from Under,['Ali Campbell'],Ali Campbell,0
7pFBMeAmuOT7xMeV1HAk5p,One Day,['Gary Moore'],Gary Moore,7
58gn5gg9fpam1eQB0MLHe2,To Be By Your Side,['Nick Cave'],Nick Cave,7
50kkptLSUZNwUOntx4Y2SN,Mindful,"['Invisible Movement', 'Interstellar Noise', 'Zenter']",Invisible Movement / Interstellar Noise / Zenter,5
5OWngYysEOZ5V2j0bsSpps,Independent Love Song,['Scarlet'],Scarlet,7
2Yu4bsHogxd79X1Rh33Eu2,Hymn,['Ultravox'],Ultravox,0
00Hru5aD4pvvz3VMA7X3hE,Long Hard Ride,['Midnight Choir'],Midnight Choir,3
3Xw10Yd3uEktDKYsCre9Oa,October 8,['Midnight Choir'],Midnight Choir,5
2bQFPkBlDtl93Oqo78UIH0,I Believe,['MajorVoice'],MajorVoice,13
42cxPm9jgbaxIVN77XA1m6,Tender,['Blur'],Blur,6
25o0pjLnZK6JCG7HxVuQ6V,Santa's Comin to Free Them,['Amason'],Amason,7
4S41F85LHtkLwgoSQiztoi,Don't You Forget,['ERA'],ERA,7
3kRD84Yz6dRNaoGFrG5irs,Good Day My Angel,['Myslovitz'],Myslovitz,3
48iWbsOaBUAGzMdoSmqyg1,Lightning Crashes,['Live'],Live,5
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,['Eric Clapton'],Eric Clapton,7
6cEJheMNRySY0kBB31jtdk,O Grave Bater,['MC Kevinho'],MC Kevinho,2
6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,"['Bruce Hornsby', 'The Range']",Bruce Hornsby / The Range,7
3lcP1anKWxdp6IRNF9vGhu,Superman's Song,['Crash Test Dummies'],Crash Test Dummies,7
4Xkzt4HRZPYPd95Xqwk30b,Jolene,"['The BossHoss', 'The Common Linnets']",The BossHoss / The Common Linnets,6
0xbSaxBeoTOiWRCwBVnWHG,Seemann (feat. Nina Hagen),"['Apocalyptica', 'Nina Hagen']",Apocalyptica / Nina Hagen,3
4Y4n4okFWD4hJOuAGXKEkw,Why Don't We Spend the Night,['Joe Fagin'],Joe Fagin,0
7gmfoXsjwQYn6HeHUYRpY2,Simple Man,['Shinedown'],Shinedown,7
04BJ9O2b1mWaLsYeuXNd6m,Barcelona (feat. Madcon),"['Paperboys', 'Madcon']",Paperboys / Madcon,11
1eevRKrgqWqRyrwkAWCEzl,Honey,['Nicola'],Nicola,6
7y17NbMm9FBTvHUzxEzxsv,Baby Can I Hold You,"['Tracy Chapman', 'Luciano Pavarotti', 'Orchestra Sinfonica Italiana', 'José Molina']",Tracy Chapman / Luciano Pavarotti / Orchestra Sinfonica Italiana / José Molina,14
17W8bZBSty1TJ4CRG4GGJK,For My Lover,['Tracy Chapman'],Tracy Chapman,3
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,['Bonnie Tyler'],Bonnie Tyler,5
3Jnsn0AUysVxzN9fgJIZPR,America,['London Grammar'],London Grammar,7
7pn2efhCkZcPCM2zlR4RtY,Heat Above,['Greta Van Fleet'],Greta Van Fleet,5
7D07QhmkbxVka58C8Epmst,Orbina,['Intrigue'],Intrigue,5
1z9dqIrPy4WJlw5FiKHmlX,Strange Astrology,['Slothrust'],Slothrust,3
3oQomOPRNQ5NVFUmLJHbAV,Over the Rainbow,"[""Israel Kamakawiwo'ole""]",Israel Kamakawiwo'ole,7
5vtOJrmovXGxGsnAck694H,Fields Of Gold,['Eva Cassidy'],Eva Cassidy,7
7kccHecmTjPsUpLz9WsWjF,The Peacemaker,['Albert Hammond'],Albert Hammond,6
0EKBV6GybPtALXUgWqWrym,The Story,['Brandi Carlile'],Brandi Carlile,5
3NsY2xR20MN1VvefwD4yvg,NARCOTICS,['CHLOBOCOP'],CHLOBOCOP,7
574SDj6oswpGu5s9EM5mFT,Dirty Dirty,['Charlotte Cardin'],Charlotte Cardin,3
1AW4amyytwC0JNVmpVngIN,Words Remain,"['Moderator', 'Josh Garrels']",Moderator / Josh Garrels,13
6XNGY2L8NKjOPYUORFWPiI,Coyotes,['Don Edwards'],Don Edwards,7
7aR1QwbQa26sjDXiVMLik4,(I Can't Help) Falling In Love With You,['UB40'],UB40,4
26oBh1fvCfQ5ZaBAgwnLAw,Stay - Original Single Edit,"['Sash!', 'La Trec']",Sash! / La Trec,3
6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","['24kGoldn', 'Justin Bieber', 'J Balvin', 'iann dior']",24kGoldn / Justin Bieber / J Balvin / iann dior,2
51HSsbQvuA6U9M1DwjcEnP,I Want To Know What Love Is,['Ane Brun'],Ane Brun,7
2ixPOFmCJBHcU3gpvr76mv,Soldier of Fortune,['Sershen&Zaritskaya'],Sershen&Zaritskaya,7
2WyhdqP5GeXeeusqt65BFQ,Dance Of The Bad Angels,"['Tim Booth', 'Angelo Badalamenti']",Tim Booth / Angelo Badalamenti,15
6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,['Ace of Base'],Ace of Base,6
79p7mYGJC9IgybmPsZf5HP,Rent - 2001 Remaster,['Pet Shop Boys'],Pet Shop Boys,2
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,['Europe'],Europe,3
1rdHsnsGmleo6MRctkkFmm,Give Me One Reason,['Yann Muller'],Yann Muller,6
2nKf67wecyd4V6z5CH40HZ,House of the Rising Sun,"[""Sinéad O'Connor""]",Sinéad O'Connor,1
3usLNFntnS2UPB0WqKtz4l,I'm On Fire,"['ConKi', 'Mark Wilkinson']",ConKi / Mark Wilkinson,7
63IYBrppd22mLuFvOQUAkR,Take Me for a Little While,['Coverdale/Page'],Coverdale/Page,1
1ANRRsy9iTdkYgHAwBNhCc,Stay with Me,['Eva Denis'],Eva Denis,7
6JMYyVqwOSd8AVyQ4hKcoN,Queen of Hearts,"['The Hillbilly Moon Explosion', 'Mark ""Sparky"" Phillips']","The Hillbilly Moon Explosion / Mark ""Sparky"" Phillips",2
6XV0jEehcpGsjFnGg38ma3,酒醉的蝴蝶 - Dj何鹏版,['崔伟立'],崔伟立,2
3vYP0NDCcoPiUHpmtq9YIq,Trombone,"['AronChupa', 'Little Sis Nora']",AronChupa / Little Sis Nora,6
2upYqIMQv40lLEzTDK8hSc,Wonderful Life,['Lara Fabian'],Lara Fabian,7
5MWfGxvRpRrcOw21rqoJUP,Bed Of Roses,['Bon Jovi'],Bon Jovi,1
2RChe0r2cMoyOvuKobZy44,Always,['Bon Jovi'],Bon Jovi,5
458f6v8JPdsk6Qms2sddVm,Pandora's Box,['MARINA'],MARINA,7
275zwUvniCAsNC1qUYLe13,Je t'aime moi non plus,"['Serge Gainsbourg', 'Jane Birkin']",Serge Gainsbourg / Jane Birkin,7
4DjZtPbf11p7FIyY3XGUyv,Another Man's Cause - Remastered Version,['Levellers'],Levellers,3
3PfLaEnZ7rLjY0NBv2Y1qH,Splendor in the Grass,"['Pink Martini', 'China Forbes']",Pink Martini / China Forbes,7
0XZ8WRfwkbN2EvS4xZOfMo,Belmondo - Große Liebe,['Annett Louisan'],Annett Louisan,3
7fbBhfx6KPy2pymlqIgqsa,I Can't Help Myself (I Love You I Want You),['The Kelly Family'],The Kelly Family,5
7ByhqIL2dqk4W0jPTkWc9A,Fell In Love With An Alien,['The Kelly Family'],The Kelly Family,3
2VpOH4YCOtbaD8i5lZ2CAU,Masser Af Succes,"[""Gasolin'""]",Gasolin',1
0YXGcX1WyItr2nVCvkXaI9,Everything Will Flow,['Suede'],Suede,3
3wuvVwA5RaifHz1uqKac8P,Mata Hari,['Efendi'],Efendi,3
26PwuMotZqcczKLHi4Htz3,Redemption Song,['Bob Marley & The Wailers'],Bob Marley & The Wailers,7
7djURPDp051cljWov6NyPy,Soft to Be Strong,['MARINA'],MARINA,3
7jfMaaQeNGR2nVQWK2v1qt,Twist Of Fate - Alternative Version,['Emilia'],Emilia,3
50dqekPLY9r8prgoJALDc6,Power Is a Lonely Place,['Thea & The Wild'],Thea & The Wild,7
5eZSXWgZKJmKi4K1FFVPCH,I Don't Know Why,['April Snow'],April Snow,1
0ThrZofglhS73kFcMFd4Dy,Bless Us All,['Paal Flaata'],Paal Flaata,7
2r6MsFUKOcyL0LXgidVcat,Silhouette,['Odin Waage'],Odin Waage,5
16MJqq0vEuW6GRX6faetTm,Whole Again,['Atomic Kitten'],Atomic Kitten,0
2mC33mxgLJN3IT65MGN3B0,Nothing Else Matters,"['Miley Cyrus', 'WATT', 'Elton John', 'Yo-Yo Ma', 'Robert Trujillo', 'Chad Smith']",Miley Cyrus / WATT / Elton John / Yo-Yo Ma / Robert Trujillo / Chad Smith,3
2ESsNfspVoTIqHuuGbKVQq,On Silent Wings,['Tina Turner'],Tina Turner,5
31OcX3jrVWkDGNhe3iC6Bz,Anxious Angel,['Maja Francis'],Maja Francis,7
4pFyvbRmPmRYblqJWzj0U7,Tiny Tornados,['Maja Francis'],Maja Francis,7
5mAtGokCkQOa4GN181Casy,I'm Lost,['Marlo Owczarzak'],Marlo Owczarzak,7
46iUMyeg3Dnr2JhQaTzCXd,I'm Yours (Don't Worry Be Happy Ukelele Mash-Up),['Jordan Lee'],Jordan Lee,7
4iya38ctQ1httyA6NOG9oW,Light My Love,['Greta Van Fleet'],Greta Van Fleet,1
2lXGcshKbu1QSq04zEIjAD,Broken Bells,['Greta Van Fleet'],Greta Van Fleet,3
4IICFuWVVcNsrsdWu5DnJE,Tomorrow,['Paperboys'],Paperboys,2
4D0Vrwpjp2kJpInRoZu0gh,The Psychic,['Crash Test Dummies'],Crash Test Dummies,1
2QFSymCLADUjN4mK81RG0m,You Don't Love Me,['Maria Daines'],Maria Daines,5
5MH27wccNYHpXT1md0yGDS,Night for the Lonely,['Maria Daines'],Maria Daines,1
6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,['Bob Dylan'],Bob Dylan,7
08CVVZ9HYOXzPRAIV0w8nq,Skinny,['KALEO'],KALEO,5
15ZBhskY3fjUVIHidMReFk,Picture of the Moon,['Gary Moore'],Gary Moore,1
4KRTc3Gp9LLfMktZ7Xe7U1,I Was Made for Loving You,['Maria Mena'],Maria Mena,2
435wiGMomEIavS3j8IG2tZ,Questions,"[""Manfred Mann's Earth Band""]",Manfred Mann's Earth Band,7
1KxyhKhYxITrl0jgjjoc2s,Sweet Pretender,['Cue'],Cue,7
3rV5y8rcQrwRt9fWGLmjOQ,All Eyes On Me,['Bo Burnham'],Bo Burnham,7
3FhNJaCNypOAnZccdYGAWN,Supergirl,['Reamonn'],Reamonn,3
2MQZuvZ3uw6eHLK0jhMg9a,Tears of a Clown,['U.D.O.'],U.D.O.,14
776AftMmFFAWUIEAb3lHhw,ZITTI E BUONI,['Måneskin'],Måneskin,3
12yGwtB2h9NlzeOKYfVYTF,Don't Matter,['Akon'],Akon,0
4v7DCN09hgXkKazefkznDQ,Lonely,['Akon'],Akon,2
5xdySZ8v0lEOKblcwXWT3M,Mother - 2011 Remastered Version,['Pink Floyd'],Pink Floyd,7
6BItOUN6d5rnt3HoPb7AQd,Shirley (Sound of the Underground),['Kovacs'],Kovacs,7
5mf8aLd3OX20pNcEFT6Y61,Diggin',['Kovacs'],Kovacs,14
4zvluMaWTXLLhWhxe6F1E1,Reloading My Mind,['Karsu'],Karsu,7
36od5gfj11fNcwuFKK7x4J,Jest Oldu,['Karsu'],Karsu,7
5ilKR6ucV43TXQFLoLVpsb,6 Days,"['Mahmut Orhan', 'Colonel Bagshot']",Mahmut Orhan / Colonel Bagshot,5
4kYOgT6xLkTAD8JgR24Esl,Alta Gracia,['Oscar Harris'],Oscar Harris,7
60L6TNbUeariZnP84cc1HC,Faraway,['Gala'],Gala,2
0Dut5JMuBmwOum655lAKEm,Der Fuchs,"['Lucas Uecker', 'Annett Louisan']",Lucas Uecker / Annett Louisan,1
4EP87eJihvWwsugOYa6u9g,Idlewild,"['Travis', 'Josephine Oniyama']",Travis / Josephine Oniyama,2
28grzRrS5csyaI4uK98IX0,Homecoming Queen,['Thelma Plum'],Thelma Plum,1
35lAjvsvS9k9HHuP1fjDT8,Human Nature,['Michael Jackson'],Michael Jackson,0
6gAhuDvn8Ef6P710UMze9W,Lonely Is the Night,['Air Supply'],Air Supply,7
6iXQrhhgBisdfvS34EMTZ3,Mandy,['Barry Manilow'],Barry Manilow,7
0kzSooCGpuphLwn8iTuO9h,"Baby, I Love Your Way/Freebird",['Will To Power'],Will To Power,6
16wh1yPJ943pDjilVjzvLU,We've Got Tonight,"['Ray Dylan', 'Elizma Theron']",Ray Dylan / Elizma Theron,7
7izFzcBTx3DVXFeFYDeZKB,Take a Bow,['Madonna'],Madonna,5
6vkbrELbSB7YwJzz5LWLSv,If You Go Away,['Imany'],Imany,7
3wpDabS6UZ0oGs0i8VudGq,September When It Comes,"['Rosanne Cash', 'Johnny Cash']",Rosanne Cash / Johnny Cash,7
5OVaKlR61qHzXIwquDeEwF,Sing Me A Song,['Return'],Return,6
3NdwSe9TKbUaFIOtxAuXbs,Bye Bye Baby Goodbye,"['Rainbow', 'Lars Kristoffersen']",Rainbow / Lars Kristoffersen,5
5Q9RQCI1L5jF0bBNWqZGzl,Love Is,['Adam Cohen'],Adam Cohen,7
36jSIOSE72neBbKntCthqw,Addictive,"['Truth Hurts', 'Rakim']",Truth Hurts / Rakim,2
5tewIdMVsaJWN19ZnmnPNN,Hunting High and Low,['a-ha'],a-ha,3
5mqVdt50q0fYvyz3gd6eKe,Arcadia,['Lana Del Rey'],Lana Del Rey,7
7gTzOsLLWkPjITqmwqvMMB,Annie's Love Theme,['Annie'],Annie,5
0z0Jr3FJrXMSN4YG6SuOAU,Cold Night,['Eskobar'],Eskobar,7
0pGym1doIHZsH6DEe7fTKs,Another Night,['Jan Johansen'],Jan Johansen,0
1qS89fa82Qc0ZiBx4WIjwX,Slaves,['Magnitudine Apparente'],Magnitudine Apparente,7
5odXFIUE5YFAbA7iEdL0w8,Tusen bitar,['Björn Afzelius'],Björn Afzelius,5
21qg0IBZf8R12qHd9A3AA4,Salvatore,['Lana Del Rey'],Lana Del Rey,7
07idyjb93qYavu1s29HtBi,Drop In the Ocean,"['OMI', 'AronChupa']",OMI / AronChupa,6
7MC4XR9M9amdmKQr2iDF7i,Iko Iko (My Bestie),"['Justin Wellington', 'Small Jam']",Justin Wellington / Small Jam,0
0Jc5Q0GPVqfKNPlOwkr0TD,Closer to the Truth,['Tony Joe White'],Tony Joe White,7
1wed13CuglKBkOnVFFzI1D,How Can We Hang On To A Dream,['Tim Hardin'],Tim Hardin,7
4WtMCHQIYqt3fTd35hcQjF,To Nie Ptak,['Tulia'],Tulia,2
5nZGujeiI5Yg3r9uTtv1WM,Party Doll,['Mick Jagger'],Mick Jagger,1
7DZM5chzRIYIwL1YqAjJLs,You'll Follow Me Down,['Skunk Anansie'],Skunk Anansie,5
4hMlIsmStrDHyS546AzWzE,Give Me Rain,['Alexander Rybak'],Alexander Rybak,2
30KLuQm3VygqICJqNfO0Hx,Annabel,['Kat Goldman'],Kat Goldman,9
7B9PJPu2Vjq3HdvFEVfjzs,Blind and the Dead,['The Ghost of Johnny Cash'],The Ghost of Johnny Cash,1
00Jiy2HCQrpELyLXSI6YpW,Gangster Blues,['Mattafix'],Mattafix,3
0v4LKaXhNRUDpyumAy9WeY,Angel,['Mattafix'],Mattafix,15
2ESVtAkIOHHHfS75NqdGcN,Let Your Heart Dance With Me,['Roxette'],Roxette,6
3NzuMtp3LDl11W9JhZUj8M,The Final Countdown,"['Ely Bruna', 'Papik']",Ely Bruna / Papik,3
2uV7d2DuVTAxv9LSylhkSq,Take On Me,"['Ely Bruna', 'Papik']",Ely Bruna / Papik,7
5hLb2hzGr7hc5KDaXPukgb,Barbie Girl,"['Ely Bruna', 'Papik']",Ely Bruna / Papik,7
0bGBVnj05UwU8SJJ3h5TC1,Let There Be Love - 7'' Mix,['Simple Minds'],Simple Minds,0
1sTsuZTdANkiFd7T34H3nb,Human,['The Killers'],The Killers,6
5CalS8Gn69OOrR9aiw0ZO9,Honeybee,['The Head And The Heart'],The Head And The Heart,14
4kUuRopv1IfpGdkn44my3l,You Wanna Rock,['Pakito'],Pakito,2
28AvvchUP85ihRe9xCzcfB,Da Joint,['EPMD'],EPMD,11
1ldXh8c2aAP03RzTOHup0J,Witch Woods,['EMMY'],EMMY,2
3EY1sjf2Xq86pQN0L4hEnU,Advertising Space,['Robbie Williams'],Robbie Williams,5
3A4NwjDPWGyfOcuZ3WFWBP,N'Oubliez Jamais - Edit,['Joe Cocker'],Joe Cocker,5
43Hit5V2BpPq2vxvca3ysc,Lean On Me,['Sandro Cavazza'],Sandro Cavazza,6
5WWK07aVRFrnOhcYw3jOHl,Jedyne co mam,['Czerwony Tulipan'],Czerwony Tulipan,7
3vYb9xEMOai7Uqc9YYpqjE,The Impossible Dream,['Alphaville'],Alphaville,5
3S0FymBrdPnp2oaOfitfBt,South Anne Street,['Eleanor McEvoy'],Eleanor McEvoy,7
2wBb5Gjg8gXTml9yj5AqkS,Don’t You Look At Me That Way,['flora cash'],flora cash,7
6xSFHoLhBD9i89wUkKZ62w,time machine,['flora cash'],flora cash,7
4wmJLiO60w7GXCRYqpePMk,"you’re a star, baby",['flora cash'],flora cash,5
228BxWXUYQPJrJYHDLOHkj,Gasolina,['Daddy Yankee'],Daddy Yankee,0
0G8HGTqoZqjjVTWOI3G1Uh,Rap Das Armas,"['Cidinho', 'Doca']",Cidinho / Doca,6
4zvUB9J7bNvhGIsIJpaIRz,Eyesore,['Maria Mena'],Maria Mena,1
3JIOkz5QLH2UjSMzeoGCH2,Det vackraste,['Cecilia Vennersten'],Cecilia Vennersten,7
0MIL2kHQfHF5GB7YDDnfje,Your Love Is My Love,['Terry Linen'],Terry Linen,6
03u2vjECPrP4PMbRi2HJG7,Time Flies,['Vaya Con Dios'],Vaya Con Dios,1
3LVbHPkSY7h7Co5HxBkdY9,Farewell Song,['Vaya Con Dios'],Vaya Con Dios,3
7f9OllBP6pkBRrRXM1ijXM,If You Were Here Tonight - Original Mix,['Steen Thottrup'],Steen Thottrup,15
3AgiRs3oxc2dFh0CPUHXJs,Mistletoe and Wine,['Cliff Richard'],Cliff Richard,1
5x9RZg7HfXGY3JayXL3seF,Cats In The Cradle,['Ugly Kid Joe'],Ugly Kid Joe,5
1GeNWyZtCHbcp3ZWp8GTOO,The Lady In Red,['Chris de Burgh'],Chris de Burgh,7
5YbgcwHjQhdT1BYQ4rxWlD,Don't Worry Be Happy,['Bobby McFerrin'],Bobby McFerrin,7
3Q7as925feU7y9jmSlCHia,Snowman,['Sia'],Sia,1
0nHb7n7aPPq4dTFvkHEn5r,Dødsøt,"['DJ Løv', 'Ravi']",DJ Løv / Ravi,2
0ws8slcU4WfiQsl9TDsUk5,Power of Love,['Skaburbian Collective'],Skaburbian Collective,6
1exLL81vN8mD55M9HMOt1t,Nothing's Gonna Change My Love For You,['Glenn Medeiros'],Glenn Medeiros,7
53ltJIEPekoA9EHhByZoIZ,Barnslig,['Equicez'],Equicez,11
6bhlSbVlAtWpekcbdqTWDM,Mitt Stille Vann,['Diaz'],Diaz,2
6rlgziqEE7WWmYjpq1W4UD,Takin Ova,"['Diaz', 'Opaque', 'N-Light-N', 'Karma', 'Father Blanco', 'Tech-Rock', 'Tommy Tee', 'Warlocks']",Diaz / Opaque / N-Light-N / Karma / Father Blanco / Tech-Rock / Tommy Tee / Warlocks,11
1SssFw74DdHVjRa6ADggdD,Sweat (A La La La La Long),['Inner Circle'],Inner Circle,0
39BNgIwNeMZDXR1a3Fq9LX,When I Get over You,['Randy Crawford'],Randy Crawford,3
5tJCUrMU6fOSuHJQbaJ0HO,It's Only Make Believe,['Robert Gordon'],Robert Gordon,1
2T9jopxGi7d92gbU5lmxDh,Tell Me a Poem,['Papermoon'],Papermoon,7
0xElUiZofDKd73alokSoTE,One day,['Paperboys'],Paperboys,5
2iUVh2KbPgC252zBEQLlzg,Vuoi Vuoi Me,['Mari Boine'],Mari Boine,2
1935k4KOxCPZSdWGF6WkM8,Just Missed the Train,['Trine Rein'],Trine Rein,4
3ShEGKdskF0ke7iW2u9gjD,Senza Una Donna,['Zucchero'],Zucchero,2
01F4Ub7SYXXj954AfmwOVp,Stay with Me Baby,['Trine Rein'],Trine Rein,1
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),"['Pitbull', 'Chris Brown']",Pitbull / Chris Brown,3
6YMPu36VGIknb8Ey1ohW3j,Loca (feat. Dizzee Rascal),"['Shakira', 'Dizzee Rascal']",Shakira / Dizzee Rascal,2
4SXDBlXBTiZL0t3kMtxtCi,I will always love you,['Yann Muller'],Yann Muller,7
6q2siYjkPyHLD9GqXRJWQR,Heat Lightning,['Mitski'],Mitski,7
6ER8C1AH5DiF4A8NUDCG0i,Let It Heal Your ( (Vinyl),['The Ghost of Johnny Cash'],The Ghost of Johnny Cash,7
2PcaH0ZVT8blKLxowFcAci,Cry to Me,['The Staccatos'],The Staccatos,1
4DRqC64lihScDSfDRLVHrX,She's Got That Light,['Orange Blue'],Orange Blue,5
1XnDaAVKGGztWGfnUUEId7,Soleado - 2002 Remaster,['Daniel Sentacruz Ensemble'],Daniel Sentacruz Ensemble,5
1C2Q3AymKS17bw7T5gfq6p,Dance with Me,['Debelah Morgan'],Debelah Morgan,2
53Tx9xMaE5U8Gv6h9nYptl,Yesterday (feat. Trey Songz) - Toni/Trey Version,"['Toni Braxton', 'Trey Songz']",Toni Braxton / Trey Songz,5
3vXZSV1IMPC0KF5CzxzmVQ,Cry,['Lasgo'],Lasgo,6
2jdx9R8tJLHi6NS3AcatjA,Crying Rivers,['Faith Kakembo'],Faith Kakembo,5
79ze3cDPBvy7uH7QwA6bpR,Aicha,['Alaa Wardi'],Alaa Wardi,3
1WxJDZ4hmtkIxfmrs9xhfK,Melô de Unity - Reggae Remix,"['Luciano CDs', 'Rob Producer']",Luciano CDs / Rob Producer,6
6BPDPcnbDMDf58srVzbfX9,Viva Forever,['Spice Girls'],Spice Girls,4
3W4x7fZhMHw2pE6wyBzzF8,Weight of Sound,"['Stick Figure', ""TJ O'Neill""]",Stick Figure / TJ O'Neill,6
0sMndrLmkxy0kqE9JMANEu,The Warrior (feat. Daria Trusova),"['Lord Of The Lost', 'Daria Trusova']",Lord Of The Lost / Daria Trusova,3
1mUCy9sveYv1B949loQ1X1,Poliana,['Roberto e Banda'],Roberto e Banda,0
16JP9bATbkx9ActKHPiwHc,Melô de Carla Cintia - Reggae Remix,"['Luciano CDs', 'Id Produções']",Luciano CDs / Id Produções,0
3EtqrvobPhI8wbC0w7VrU3,Melô de Elisa Nunes - Reggae Remix,"['Luciano CDs', 'Master produções']",Luciano CDs / Master produções,0
2jvsoNUHdtBSSm32HBdAj3,Melô de Luana - Reggae Remix,"['Luciano CDs', 'Master produções']",Luciano CDs / Master produções,3
20axrgBlxsVZ5m1otNOvC1,Pink Convertible,['MARINA'],MARINA,7
6uQ15UwuRKIgUJQakgkYtZ,When the Crowds Are Gone,['Savatage'],Savatage,7
3Nr7RPHiDQ01tAXVcufeUW,If You Believe,['Sasha'],Sasha,5
2UZtI2HUyLRzqBjodvcUmY,Rx (Medicate),['Theory of a Deadman'],Theory of a Deadman,5
