id,k16_cluster
6YaOY4CV8oZRel7aOOvrd5,6
7DXVMpa7fyPEwSSaRaLUgj,2
1omReVeoNf8T9krEhWUhBY,5
1NpLCZNSYEegtDYCRA5PNN,2
6EPbxf6TBE9YidKIficNPj,4
1zPFys0uXvIRzYs1ebD0KD,6
1zRGMgUOCvlIYornIMbmY8,0
7gFpLgsQuDKFwJm4EM97kK,2
6v8BjpWJ2pgzUiHpuf11wE,5
54N2wzAk8PCbAJqHUYU2v3,3
2CTRcxBGRuKaKMDAzsRQa8,0
59z9cBV8bIb0XsStyYQlOQ,5
7gtmt6mLwHod4uuY2dNZ56,4
5kHYLzmBUKODKvjVEQiLHF,2
6wLrw71NN0JrF3nj0ilFzh,0
1HHzr5H3oAEHlOZa72uRtq,6
66veIqZfEEdZ6m82Ixp0Rm,7
0xHaDtehlGFW9aAuwnLg1V,4
49HzHBtXxslLCP57D05Qk9,4
4KCbPEAMzqSHY6ZFWX7Wu6,6
5u7QPei0lQLhtHNv2nZNIy,15
24a5IBSP7LeY6umFBdIlLE,15
4XuLAfUqKheSZD918kvX2y,4
4VVECsgC2GhbEYiagQ7SMc,4
76VEuqpQpAnU05lFG0VS2r,4
0Up7ojBDVmoYsqK8OShEeN,5
6q5U75yeUt3qR5X1A4LJAD,5
0qA4oBWCqhCLiOtMfaWUte,0
3geYPbQ9ksE6SUDiZg5V30,6
7Ko8eQ58gmHF8m3drHGUZT,6
5JNvakubS6bqJ6TPRRiold,6
78ocJAEFOYKVjYgXZ8fggD,0
3nC688MXGnFDAcL3lU1Ray,6
1mffZcVGwEqf9Xbdww0kCD,2
5dTTvqEs42JMJv98b4SaoE,6
6CCV2biTOmU2wRBTJzapxX,0
5eUDWbVY8d4h4GK7zmTfXZ,6
0FWhGmPVxLI6jOVF0wjALa,2
4u7KjVIQPdzGCcAwg4W5Kl,4
1LOZMYF5s8qhW7Rv4w2gun,2
51tWXqJX5wsiswrLykqYcN,5
1lMNcFJjUcrhRSEMzeDZqQ,4
43G3McVkRa8V7oGQzfQuRr,0
7AFeqwAP7jDrygSfdA3xng,6
7dvtNWoHd3ioEBmIl0s3In,5
0dJEQ01IPN4ukqRsPrm4ab,0
4jIfTHzqYWspDy9wlgvTjp,0
7kleAV1lfwHi3XNsLaAKHR,6
0hRK7UKSKVS5a18mxYT6pO,0
1HLi7j0ENx5KiBeOZPW8xA,0
34UnzNK51PfiYFrEgc9lrD,4
53kWBpTaAPrE3BC0d22y3i,14
77XzsYwTkvLoveW01Lanrk,4
4JkXSTZzuj4FpvfFkc6qnu,0
1kR8zUFIRLXpk1v9aC2VcA,2
7oL13WHjhUFhVq9POP7qfC,2
2Kp3IIDOY0LgATlHaXoO4O,3
05sCp83gcMm1iecYydKJS3,5
71Ie5kHkgnVNhkIq9qGdUY,6
54CO2VulHs86lUBCnuuGZc,6
0q4JqH6XcSCXq4975fAYyN,14
2GliG52n5FaLAkBLt74mcK,3
4zrwPfq5ENLzjq41Txs2HR,0
3YPlsrk0Voe8AOa1jyN891,6
4ouIzQ0wdRGAyyCgUzKVlg,5
4CDcp4Yeg46NiWCIfQ44rQ,3
6ZTsRnUWDQ03CtQfdYf97l,4
6pFBYVdgexmt3zLLJUhhvy,3
7qlq1Pmc9Yn9CZQ0CP85K9,4
2Td0vAAW3FNq0wjwNDeqn3,5
4RSsvNmREkq2w2uWhQ0o22,5
6BkrXCgCNqjuemUI2o1Mtf,0
2Nvi0cMQRIpgAJGzCVX76w,5
1v3DeYmPl0iRhEDdZ1aUTF,3
6lEA90I2qYhvrLbMxPp6Tf,13
2kNr8K2GKAmzJHNWO7iJUF,0
4oic9n2EKWMxgGjmmwQiDC,3
2mFVt6vCOcR71lw3kY2UZB,2
79Ela3ThKO3jvvWUODUKwW,2
5cWIRgigrzjTjDBNXQxhAR,6
5WzTZmcaEHJeQzXcTD4VH4,3
2KIgC0WnwwcDPgv8ClxXfi,6
0fMMtO0pOYIGWfbJmrqfVJ,6
6bRqqU0uSGLhJkDLjknfz8,3
46VjEijioaZkrnzZZSNA0t,15
3PJ9yQv8IUmLx24KFvaVEI,6
4r512zjc5VKfbeH8vs46ev,14
15IDTwi52f1OdVSjvIsdr7,14
5uRyMY1BpYJsoBHnPXdUWI,4
2Jo2GxwTiQ66GTAhs1TFwZ,4
3T8aHB53YZQq67Jtzph1ge,0
73YVSHGlcQToSD2BYTeG74,5
36XXoZZMlpJHUpEoOgV3GY,0
2McQQA5nCLVL0XvzcxWhFC,14
72KQ6eyYDxqMkUAWzFpLDv,0
3FZEv9JddkjHNFiMVxJYpS,5
5iDDr6bQhbsZ4hYCENtXY4,5
0gttlpC5vGHm0Nvtf3Mhg5,6
4A4DPAyhXSTzehnBstdAnt,0
6iUYqKyjgFBiHwRQPlltWn,0
6hdkw1wzhIRYPlYDUtCY5m,6
39AS0BbUEoAwrBUo6vGUBD,5
2fUZ3aMp8amSaV0mp8s6rQ,0
7xHWNBFm6ObGEQPaUxHuKO,4
2eV1LrTao2QnteiYvdGakD,6
3ISiZ0GzocM9ssIwqRn1AW,3
4clBqOymesRWckowzNNK15,3
1XUiFMK48Yy4fgds8l9aLH,3
2Ae5awwKvQpTBKQHr1TYCg,2
2H4PYDafEuMvHqbkErc0vE,11
4uNDs2TBsv2KX9b4LIxfdt,3
5nVCqTJuVW8ZKoL64YTVNs,6
412CkPtLh68KLPg0pLrC53,0
4f0ldNhe5ZsIhzene1nup1,4
6K8rzrU4aoZtRV9pmbnJRT,5
69bDRy5MeWQl1lNeEJQIBE,14
7lC09YRV5SQOjyziTt53HG,5
6wIuXffmapTD8RQgo2sFdL,6
6Z6quH5WcwOkmgGPGrGUPL,6
0Ldj1WgCXX6GUmJG8AqNkr,6
2CdX58OHGUefqJYwcalK2q,0
3JjZq20Kv6UphyyirAaY9A,4
5LlsD7LdSMkGV4Iu0a2Zq0,13
7sjjL7hQLZnbpMebhjjPtA,0
3qm1Gq1QG5TGG7BV8X1NGj,13
6IVu1C7wbJTgsVENumWOTG,14
7Lk83uozmGWre1q8eyOOUP,2
7C794YeXiiSdlvGLxgabkd,4
19Db89BvpKxmuT4S31OkRX,2
1VJBQdDrOblSLmoZMeh1xh,3
2JhJOPGvtqMpj5RQC8cIYf,5
2dHjSNCw10clC9oOld8tPn,2
6xq5DxZWGgdStAxGAil0yw,6
4EiZBnBOWr1RVsDew9zYOX,2
0OH8dSQmKm2zjhqRPYsk1h,7
53G4MWFNYRx2R22CHwkTrs,14
2mwnYvlLVP465u9V9wjUGj,15
06ClI3XK2FPR5uP8tPcFS1,15
6CSTZOJVFKmUcrP21vOBq3,6
4irvUT0wvFBq7hm1EwFg2O,2
5EITjsahjBbV3FjLOPzsfz,14
6C6MLXm77V9VH0v27oJRak,2
0Ru8m9HxSj45gURwQhAlYK,6
3TcAHa91Y6t167Q43sKHrq,3
26hcyzSE154xMZCbFdtInA,3
1j9s0fQmZ4G7Gym2c2MGLX,3
1PbF2rn3fvCj7GiIb2Ho10,6
6nF2mMeNcuEt6AG6R0hcRM,5
4AbHAaspsLIQNwGzWR4bqe,13
49gMLaccL0mzIXiebay3MU,6
4fcldiaLuLtByymqHk8XDX,0
7gnUZFwdWMCaLNPDbGaq0Y,0
0UiQwA5rEb58YwiwxlP2kC,2
1pprKKjpoMYI3J1S49IGCg,3
5q7nGLknFUV0dR4z6qvU8J,4
76Je5Wklky23mVoxiRszcN,4
1nC7NiwZ1aePA1opRDVjJO,13
5mQNY6pTeSDl2doFB7uLbE,5
36NFBqQqd6gRjgXng05KbE,5
23Vf9hNoBN8AacpUUHbiRy,4
5MvNazK0X2D2xqvEUUafNZ,5
3LYSYHn94yg2PHFPvN7rDj,3
0ZfZaT7NByalxa6bct5G67,0
2y5DTMrFIcZySlsIOL6N4N,0
7qm1JpihtROAIU1XpvqYHS,6
3MNh4vrnk7CE5qz24QyR9j,2
06dAFXkgM2OGAkGS3CxpEm,2
4gitetlGHZ9LfuJhwUhEhF,2
473dVAB97y06dfl6OBb1uj,4
3ZXcjz3A5vNsR5dA1e6ITl,14
4h3cnCK9KnbrTfhQoTkuEj,2
0xlq96UPZXVBqfNZP1WpfM,0
7mmhMfqs3knRMMlvnMPTHn,6
15iQTgs6zIsnIkVbQfnXrI,1
0Ohb2OGQiYWNVPSMprmBtM,6
4dk40nfaQav6b4ZsJ9OYUo,0
7BeV8s7R68eqPelMmvp5tu,2
5vywtoD7fO1CP0B2wtm6I6,6
0v9kGNjkKdQUdDoBIuiph4,6
6w8dBm5KlXxWejYrbGS1EJ,4
2uXewDKMktNkkMfotqSxN6,2
63Ql2zSLiBryLRPihaUToK,2
1iOHLlEsMbgJfYBFWy4TjG,13
1rSNovBH6dY2BwW6VdepSS,0
6eozUVzr02EXMji1vuxgiP,0
4rLmt4hvKAx5C1PRpj1lg6,2
6d4XP98nTswxMycT6fdZNN,0
2B8UVVY69xM1HrqVspYdJF,4
2BEL2ySEBDO02FLo3lOIZT,0
7LHfhusSfulgzuiMg7e3Cz,2
72tgSpiP5XkgxT8rEbDJXN,2
1MtCxt2N2aQCmhEBczUOzQ,6
4AMJpEnPy0sm65vT4KPZbc,0
7r4ZN8F22eBQeN0aMqwzgN,2
5PM96PMKMfD1lLX2lryUsG,0
0s6e7ZafqOAUBDoQYGmxrc,0
1YCsTFttuHAzgfEWKdOb9K,2
62EAqniDMuMIk92eoBZJ5p,0
2psUzI6lWIrmiSjCg2qRvt,0
3aBa24CxjptbRTyTtmGyCR,6
1XAfHcnuX8v4IF3e6FNwMN,3
4qB1PLafXIzZfhlRkhF4dd,4
2iAvmfxjFCdzqGVvQ9Qb6z,6
0aersVHlGGXcHeRvHtuaSt,5
0CzH5atshDTtDLudLKsP40,0
5vVuiXoHyRGxJeCaHUpgae,6
2J0NNK1CesbiJBwNpIM5vD,0
5RKOl28jndBiPwuzomNa6B,4
7uODrkf1XnlIGMyUSCLbLU,0
4EAoAeIwUUvevkPLvhwTpx,2
0frIZMaQwtdV4Ee8nhB1te,4
2l48KgMMV3jsZJ68DicqbA,4
7pN6VXqfhGqxCepdsYrZdi,1
38i0QcGQ9hu8PMk4QObUTj,14
2GFQfd3fji2pLxPYbS8XQl,14
4kVgsCz7v8GWtjsxq7qhWI,0
4MndAZVT7FqXDKCk0HBNIS,0
5fM5nEYsj6nibcNs41wQwf,5
19HjHUjCfDrEYhVSIKG6nK,3
5bAOP88AnFD11mTj0HisF2,6
74IfMrBXHtEew22zEgbrTi,0
3Yju1l0fQr8GmICqsXOIvv,5
6MadsjBrlWOY82m78GW6Zc,5
2DzbQCdlf33Bq4VZrE1MoL,13
7IQj4J24ZPRk1XS1rBFk2h,6
3dN8KHbBYIuoNoN8r8BK2F,6
6aWiGv6hPG0o3ri7QHNs8t,5
5vukwFPr0pj2c4w3tFQ4S4,0
618hiI74zBL8UVgAvfmkLj,4
2cu4KvdykqkUOUsHu3NiTD,6
45GgUFculUvlUu2LDPvcGg,0
1sfXFEpGVK5s5i8eHEtNPj,9
6ZSQJEl7oraSzeloVNeM4s,7
1phh5V7T5JAaiIww22ARZk,0
1WViHwNap4Jfmc2HS6QmX6,6
6LEiisZCK5EVhYB2kM3AFs,7
0zvNHIL7ci0ZzIoWU6RO2u,0
6bC7spF0E7vVSFVN7DQ7dD,5
7iNfJJ7468b5o5C1xKrDTP,5
7uy7DFEulOcaO7w3fiOZxK,5
691CQRARtGye0iheICdBgd,11
3fvNrRsXutjz8ZuMS67eBN,3
2NpCp7UTgReqxSDlziI9A1,3
0hLq9apEQR254Zx6DVZ6Og,14
215wUTQQUo2PElJFEFoB0d,3
3WuG6JfzTUHTKwvvKT51zI,4
3fEJ2l3vfqRzLiDb9JksJb,5
4QySZtWymRGNgrwxZOODKF,5
08onVqQ8YicJ98Ycm1qoLf,2
3RYwxAkUbHCzCmX8M0C0Zd,6
5m578MgxuEC956dulprCe8,6
6h0lrpGtRIwbBiPHthDB3o,0
74HX1HcsR135apNYpHUUZj,5
2rD9tU2bws0PgOPsI6aIZo,0
70L4pGAmYv0pTADrgsIxpI,6
4V5Uyt51YzGM0Z3P3ubHsb,0
5292YAWpSCjru7I7zhoQzJ,6
7np4o0t06MCD487BYud7VI,0
1O2ACd0zg4GYgQRhLBGYDV,0
6hRqlqShC9EFPnl3vW0sSD,13
3N3mn46tu41qqjT5sSqJ29,4
4ti5I6Wxmj8CNpAxVHKohx,4
0eaioDQLdGKlYMmj73I89R,2
2xpuG88sZc4eFKENUxAfmN,5
4HE4lZRuRhIU07dcSzxWQR,6
1eEf377CT72VUE8RFiTcZ9,9
3ZgA55mdHPByN2SrrikKJu,1
1vqw24tqUeqKtTA8fiPccF,4
3hYknBOy6YzgkVD9H8vXYq,0
0UFTKCo6FbCRLyWxlEUo3Q,3
39yyANqjXMKtR7TgGzYLiL,5
4GP6LrKjeb1VvHnHLU6sz3,5
4sSH44J2qQnbgW9QC9ACy6,5
4bcDy7WtOkiaC17FNcaAbk,1
0nIqLUPm3eSq1mlvOcvC2Q,5
0ecuZefr04QYl0cGpT53Nz,6
23xzzmz1qmGO9HrxUGX1iO,3
1Vx6Q06WJDMl1isOrw11hA,3
3ftHrCjsTUPLgI48m67byk,14
278jOl7gFMJ9WMnUbGxWRe,4
17Nk1aji6gd26vabky7fMi,3
1whAGgcXk2B1W3XluT2m0B,5
2LtSW8kYJJRTA0s5dbOmA4,4
2ST2McWrk7yAt3qQ8UVf3S,3
0ysOlnRDMumS0BujKYHbNX,3
5kyBcXtXazuoJzoBmZn0v0,10
3JwAtICRiXpxfHKsbHEjem,4
3y9zMGuxWS8xkpOxNPfiMZ,1
2RDgs05sg2vrpwiAEUkWd0,3
4gAV3sMEZn4lrfKPGARCqA,4
2keOybXUjBXImmAjk7UapM,1
3AZ5XoHdiFpiKMky6M1Gt9,3
5MRRZxscYnbYKHvOQdxtdw,1
4m1BHxinyAOrymQFKqTsr6,1
1B45KRIxXBnKosy2OGvPEJ,9
5YiZBxP9dINkvix6nfZjlb,5
7LZwFnHW2oWzFqtsmfrWw7,1
4oxqp216awjiyQYwndUI8A,1
6zRRsltnNfYPB2gZu4oIPb,5
0donjzZGsCA2PfPUA4EdMN,4
0VutyLEoI1f7HzWLQ9LF4Y,5
1iArQTuOzxvrtniGmkyy92,4
5TLA7O0ogTqwZHbS3ERabw,5
6ZzeXWwDvMzrgCWt9RwBj1,4
3P4TrKsWjKeFakkZXu1Yt2,3
7lznzPjPyRFdcYaD9gN7a3,3
1XazlqB4YAtvouCmJPWXlM,4
6fndSocvpEUYd5OFDGNYzj,4
3eT5vVn1580Wijs5qXo6NA,4
38gZVjeaeR3gcnCzziAxBm,6
4n0xztUAbHPUV8G3NQvF30,2
28Ity8iD8yajjIi58syN83,4
6IyyyU9mw12dJsWquT1YR0,2
32kjKZcT3CueBEJR7wca6v,3
2QGQRq5m7l5qZ1YTB5nK8e,5
4MUNZkVe0VfomuSgY1EJun,2
0yJv0G7r1PZIl1CY5XhvkR,2
0JZ9lcwFcAscMpy1YxUtpW,4
7nZBRPj89rgeZ5eBLp2J7P,5
5dzFauLAXTmakepqLID32y,2
2KLhRfsCTA26NfydC6ReIz,6
2WALvg4bN6nQbgCzcKWw6A,6
72UoNION8BUCUXlHhWw5AH,2
562TQ7xRXKXuynCvYv7oAr,3
6hMedwsYb1n5JXdCbEK3Ju,0
7MZ15KmGOz40si5tjhZFs6,0
4BxfXnGbnlibcUUPKog7Ne,3
5mNqBvhhYnXLHolxoC06AH,4
0UjbMreyZra47ada3vVBZk,4
4xSCSwVdvGb2U3Mz3qzfTZ,5
4dxzf0bWuBb0AYs25VNL3y,5
68fU62xt4ppqqihSBQO43H,0
58MDm6l6mI4hGaRqNezOnu,0
6iPZEvHsTanHMOtjyJWMEm,6
6fOwkATR9dATQG6iCBY545,2
1N0UflnZhn7xOkrN2l8zxx,5
4r5MzNSwc73UJWcQ0TYzMU,3
29lgEr4woiquPUxUj16lqK,6
0BsqL3ngsjFFAxLZWjuXiz,0
7EnGOag5eznxUbw5M0Y9JH,5
3VLnzux5eHwpNIbDm6tPNY,5
6LxdD5p7EX9rTPcOqfmFtq,4
72FsXvvIe3XimrXQcZ706n,4
6yuYsYSTJWHzLCdRyQ5i8J,4
3guj8JHApcuOZxsM9ZSsdg,3
1pLDpHEV9ogVf6vlXxzSh0,3
7Kp2mScPJlaGtkYtOKzqKE,5
4EDEJX1niW95xERzQgmgSG,5
23N6fMWavrPZ3Hzm6nTnRZ,5
2fnMKNqdGCf78E12681NRG,6
3YW5qaMNCsMnta8L0j1btB,6
4naYCibmkVSZQ8sK7NHwlA,3
1uGFKt1GEUeuST97c2jBD4,2
1IerNONJm3SIp4T95IafJe,2
6QJfk4mQc9YYBX7DGmqbuZ,5
532WuuKOmBM5Qncqn0IwJz,6
49HfSdzgsXmzbZPMZ560Xn,6
0ald9Hqm3CG03WWHUOgFoo,6
340t55txxJWQmTFK7wARZh,7
6QyBIZEvs11K9lKjyLYtv6,3
5xYC2ZJJ9TMJL8BOl85O2R,13
3tGhRLgcCP6SIZU3tbGl7l,0
0voUr8lubIafUVJlauJxYF,3
3Pm4mp3Fz6nZAD7L498kGd,6
3hNUYt4dMM9RhcWmty8oKF,2
1U9KXf8iMIHzNnG0Zb0Mzr,0
1kN5RXxIYrSbCgO8ke88rV,6
473McZs08uo5AIimJyAelZ,0
0ZQmpf5gk4k5VMopcAtyAc,6
3MHQIhSrgQsFYLo6JLioDX,3
0LIuCaB4eoxSkzA5ZcUyZI,5
4FX7dhugVxsKsyC4DgwJyM,3
5rzwaJ4x3067nM3YmG99V0,2
4hAhyE1iL07EIUJnqw2bsV,5
76AwsOtk3SePQ8h9kB2pmW,3
3Ta6FxRbRGB5EW2ozabTH5,5
3Pc4BTWoH6x0PmeGfQzn5a,4
0uLhNT7UIH3nZCCDZd3OBl,4
0c4IEciLCDdXEhhKxj4ThA,4
383QXk8nb2YrARMUwDdjQS,14
3lPr8ghNDBLc2uZovNyLs9,6
2takcwOaAZWiXQijPHIx7B,3
2daZovie6pc2ZK7StayD1K,6
1Ka4sX789wNftDGgjCO2h7,3
3iGjPHGVRKPgQ6LvSN2zJI,6
5K7RDuh2JihPUScuOB76Sq,4
7p0sSbjOo0c0edsfGapmHg,0
4gjoYVspgWdhGx1A0KAP6K,5
1heVw7Nm4pLIO5eA697PyM,14
1ysqqWYdYEvUZeXtgHhVB3,3
5NHZFD1TXeBwAFV3EzRKjT,0
6LUOMjoORvAkdhBYvESO46,3
4l9FEB5O6tzOPzDvasVQ6w,3
4b4X8MXiPiMyTqXLUL9mSd,11
4Iydh0QUgxeOB1o5oKAzAr,5
7lSDCrF11sdTVfjbAQVZE8,0
6xc5AUVg180zZrbk6WfVQ1,6
6IFPfV8PNSYOmufzQ95hmm,5
7fMgAhrq9Min9YF7TXg6IN,6
3lq2dBQ2FCegLOevPX15mP,0
3Rtonw47jMq9aB0NXQeCav,6
22XlReaB2wBgVoPugY32Gc,5
0bT9zH62RHMtpQm38XNwPJ,4
6zU5kd6r8HP2Vg4bWyVaYl,5
1ADHucP3wOEsdne2LmLLqv,4
4lbhQdbiTpNP7GowZG8KsM,6
7xy4zWufOPUI6RDG0l4nZL,2
0gQUQ8tD4RNwRmIDLQRVPG,5
2rP1CSnZLLY1tx1oPUqrlO,4
6DhMuxrDufBHypJa3PXMut,2
5oPRLER8bCQN3RFFVvLbTC,2
4UwhHeyy8xE9TyavPeOEnW,0
3IDJZFV2EmYOOalcdId7MZ,4
5LcAjoyntOe7HSX9wT5z0Q,0
4N2vmXqxsWnbQFIUVkJ4rv,0
5xrCrqZX2LkQhHwgtFCHAq,4
2p4jcOrYpJn3f6FF8GZlIU,2
5WtrLNpSjwp45LI70E1R4N,7
0ToHhkK4qtwEyKOxhQpMbJ,0
6bWjr4qT4d58NuPEepedEr,0
4Atcc9IkuNbSlwPXusv3o5,6
0LGrlHrCpZAKT2dIrpYd9X,0
55vSla6QaemcnQxSanXjMh,3
38wC6umxftE9TL2llqMzCV,6
1EFll4et2sBLH14HBoVDJn,4
4mhGypdjd234FSSAWTzo6T,4
3dopATahEqGdQMC7W7J1L2,5
3t8Id5r985SAZ9o5EGrUtk,14
4sOlbksuGHyUkSafNnho2f,14
5huSgTVqBdIJTFhpShJfcg,0
0ls8fZkcTcw4po3Ne0En2V,6
2tHA8Z3oj4KUwqkJr6HfqD,0
3373VKGKgKdlBHccBgh645,6
6eT2fNwiVD04D3R4uP5qOv,0
3Hp7HkYTFxzMrTJdPXQJI6,0
42Skc4h60v0dvCbZgxDfzV,2
68EMU2RD1ECNeOeJ5qAXCV,3
6jRcSR1kOPWJYisvkFfjUV,6
7geL2YhrXDr9tFjoNJMaSZ,3
1CQqupcyMg7176PPmIVmSj,2
01gu70jSrnQCY5BTbtlIjU,2
0IJPu1GTh4qCLu5GDFaHJx,4
3xRzUblYGZhVs52fMjii7R,6
5aPGxR67OwJmu1eEsErW5e,2
6j5zFSiZO1BZmTl9RZ0Xc0,6
5h6SovHOYpIMlAkafxcbq3,13
7ctpNQKu62e7ijC1Wm4cEU,6
4aF7lO8ZOibQZXo1rfkisa,0
6vpATnRbTUGyMqQ9UYVMh7,6
0eATgkWG5F2S0pLFK95ImZ,4
1Znx2O7i8qx6c7UKPJnwq4,3
27JL4aCCkDiPTwUWXF84am,6
0MGn0KAj4BQHdBM1EwzqNb,4
4PDoGfFdOttVXuywPElFpJ,6
7tPYzQkbkWOoLq4vMZZ8bt,6
1PraqvAnggduSq9zCTOSTF,0
3uvEsp3LWHowImpBbZnAtS,6
1sKSZFVe6Yu8baXVkKOx1B,6
2SjEYBSenEHbHTpUX1joAi,0
10Q26DXQAlvQlnKRdZJgec,6
4hRSKLxWptKUvKF7wr60B2,5
0sDkX6ZjQJWnNCS3vCGXnR,5
6kIx3SHef6AIfeg68csnXP,14
7uLQTOxQ3nwwoHuxwt2AHJ,6
3TMUdD9vE4DoqDYi7VXStt,6
1IPpDErZToo1fNjAdU4pqQ,6
6mFRfprP5OTvr82GzGhHXJ,4
1gw3nz0tcMNwMO2ZwFT8OE,5
6iB8CScuoyWc026IVXj7wm,3
5QoTdzVSygZB3SRxgFUANZ,5
4HZ7dy2pP3uenmz01FHk9R,0
0QGcEP2kWfJVm8ZTxxKgGO,0
5SxuGY1wJ6VcxGF6f5THSz,3
35JVBAt40jIFDzaRblPIWp,4
3yOGd8VH4LzHjmCxpTQ9u1,3
7LhWR7Z08wLHi3pljDcybW,11
3OZAelFTDCaKGDY41jA0Cv,0
4Iy7RJ8dBBfWY1Acm4QmAf,4
4RTaDEjEH1mHKnFZQTphzc,3
3JLd5v27Fl27fJal06Yq7P,6
04vGO36ZMrGzqNjTVdopHL,11
6K8oEYCYwvEQWvq8hEDuDi,14
2xoWxeqn3pl5cqNSAbYjlK,6
68CAt5ScN7l39oE4Vtiuxw,6
56yFXVhhJTcxK1IA4FImpS,13
7ID8I3d2gfJYsPgR81B21I,2
3puPysmmBdXYttI2HoyXOr,14
3Kx5jExpVW2thrwwa83Izf,2
638vzkHt1LtUbLuagIlOgv,2
0pE89jFuJUdGDnxsnpiTeo,14
74FXkNOGRyMJ20Kgvcc2YB,2
7s4JCyY8YIZSsKvtwStBQ6,6
1VvsWao3Tx3QjkWgr6sTaO,2
0q5aUV4k6hjtPpsKEqwyrg,0
3iteB2vmz4uHcAjDfZX5up,4
2Zd1hLu5AswuxE7xAYLvc9,14
20OVbaIrsu70Qab39PsE3X,0
1oxn5Pc3iDNLMPuR5QBW1B,4
2QdqJlf2c9lTfv75XcJfuB,5
6byEdfUvCWTkP1f1Pq2Cmu,0
3oW6SWwGqiZSPTiAp7ZQoH,6
0rAR68B6wxKaCOI5WkqikJ,6
40Fs8G1qws6fP8Zz0Tm1u3,0
2LBQnH5lizwf1zw9UAk8Ag,2
0DRh0T7UkzpnjoKtU6zVod,5
5qA1ZrjjVLh1cL9GZOFdNm,5
6E8hhcSnvtevktpFSnHmjK,6
4tRkMAL93DFmaMDUHOHuBH,6
5l3rba7tS1bnpd0EOylrSy,4
1FUViuNSldssMIawrOXF2i,3
5feGkzSh30uFYbcGHOsYM8,5
7mTgsbq7n8jgnwLswpgugB,3
03qjALA7Esk2oUdQafLksU,0
0k9gqa8mjVMeoFuGIsudtY,3
2tKIHrHyuaA05qDKwuEdWJ,6
61lDxV5pn2UdumqMpdxCKG,0
2rMiNAGtsJsZ7LZH1YMSSA,6
1lVHnLjYNIPO5PtQVA4qsQ,4
5bsJbow5ouEx8bHJRr54Ky,5
1FGXVdJ5SKjf8iGuzv6e0m,6
6XKm1z5lYIq486iWMLnSFY,3
2SqXhFOHbUJ8Opj0poEDGV,4
5Eg6N02CTSSbdthjVc7wLA,11
1ssmjAYSU5PbmsjLq5yrNH,3
2lBqyCeue1bCd6HCZtKXHu,6
6lxutc73lVhSinEUViKvLK,5
3cXy6ARE95wbTVF1bO1LFn,3
70p2JL1ZFnOuqaBtMZfoUv,4
48mCOfmxZCZ8sG45YEpW7D,3
0eOVXBOxYwED7C72JEU5am,3
3EwXVnZZJwQhpaHxBHQms9,2
5ui8aAJN6W7dvE8hR2OhZS,3
6aG68QSwv0hgNTq90I2GOE,7
7A3HBc2aiGJ6jWWJdIZsfn,9
35o18FZn6EuaeyfzyduXHI,6
2O376DdosLPoYcTKIir1Q5,6
5I4gGuvxTS1oeezA8YgG53,2
33MzDklgMtP9OSgtSS1p9x,5
6gEzt7YIpq9zILk3ddlZvf,3
19XR5wDiqWVUTRq4AahX5G,15
7jZHUhAmW5oq1cq6s8IxmK,15
2Wb9ejnmy27DUTUe9YF5Ew,0
1Z4mVNtYGnpjHUoZVo3IMU,11
28XDE6yXI6Bp4U3nLSGqzp,2
2ytQKZdKX7cBmTVUyMOpDh,15
61BywQA7q8KjpGjp3rHuRv,4
3pbWMLZkwkTd0j7XsCEAG4,4
414b8635ksBgDuNIUBV1DZ,14
2rfUmIXcxZGdZ970sWeXOI,4
0WMEPIvt1idlGYInmbLnpO,0
6XpczhG192lULA9i4JLqKJ,0
4PhPA06VtXoUHI31DMgIU2,4
7oaBv3Bx1ySw1QOY0yUxzQ,5
11sGMdEqalkocgfOKFfQdI,0
4xcArbiK3LzdpravfBkkRc,5
5X5AYBfRD3SKJLnpnqNnBg,6
2TU2ej3LGgLfvMsNGyk7g5,4
59iOzvbFUg6dab7qLYj0M3,6
3KG03fcha5gJBLyze9919W,6
1oRvLqwJowH9JU0uO1iVzA,6
3cQmJcjPjSMbDhiZ7XvYII,0
0vnldF2U39aSyTzrzCZLcn,5
6nCYh6JwDiwqBzYxBaX84J,5
46R1YgcbQoJK9g38EEM7gD,6
4gQMDHCeHsExrWSCIMJSa4,6
5hSMjPTfQ4mUObJhQqj2UB,0
71nk1HAbPck3Xc0VAdUBUS,0
7FX3ZWE70VRjsprg5oeECc,5
41XVcLXrmbxiV0mJASJxov,4
09b5vch8cDyMN8vYA2lEwk,0
0CY0B637Ai0GGVgr6cZCQG,0
11sV5RZfZ4FEKz0TeFnvN6,6
23MG7PAYUQp0esP2dzWHWj,4
1tC06ICIPC5r2tdn6s5s3G,4
3ilU1eQkBJwTNLMBnsF7EV,4
60PstWaFCavTuNvqwlU3QV,13
6TYWE19e35N7Bn5heHwyY6,3
6VpvNFm3O4QQ8MRh4Zv94x,3
5xf1W1A21U0mtv8NdHNWcN,0
2HcSy71pnzgJnLDE0IiQg0,2
4vZd5jlPaZ6IlDyctNzSpX,0
7jbsLmKqpxxNGOy3JgEnlQ,5
67igFR7qxjTtRRNsFiwv2J,4
2OVyP9kibDi3nePg1VZTsy,5
6Mx7qe3gspQ8OKV3ULfiA0,6
073wmqmf5KfrQiNukyuqrq,2
6F6sTyrP2KunerMPgzd9R3,2
